FREQ;GEO;UNIT;OBJECTIV\TIME_PERIOD,2000 ,2001 ,2002 ,2003 ,2004 ,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;AT;PC_GDP;OBJ10,0.003 ,0.013 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ10,0.001 ,0.001 ,0.001 ,0.001 ,0.003 ,0.003 ,0.002 ,0.002 ,0.002 ,0.002 ,0.002 ,0.003 ,0.002 ,0.002 ,0.002 ,0.002 ,0.002 ,0.003 
A;BG;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ10,0.042 ,0.048 ,0.045 ,0.027 ,0.012 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ10,0.007 ,0.005 ,0.002 ,0.008 ,0.018 ,0.013 ,0.007 ,0.003 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ10,0.028 ,0.036 ,0.07 ,0.071 ,0.02 ,0.028 ,0.032 ,0.009 ,0.008 ,0.006 ,0.002 ,0 ,0 ,0 ,0 ,0 ,0 ,0.064 
A;EU28;PC_GDP;OBJ10,0.008 ,0.008 ,0.009 ,0.01 ,0.004 ,0.005 ,0.005 ,0.003 ,0.003 ,0.002 ,0.002 ,0.002 ,0.002 ,0.002 ,0.001 ,0.001 ,0 ,0.005 
A;FI;PC_GDP;OBJ10,0.022 ,0.014 ,0.012 ,0.011 ,0.011 ,0.01 ,0.014 ,0.009 ,0.023 ,0.019 ,0.022 ,0.019 ,0.017 ,0.013 ,0.016 ,0.009 ,0.005 ,0.004 
A;FR;PC_GDP;OBJ10,0.01 ,0.009 ,0.009 ,0.009 ,0.004 ,0.004 ,0.003 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.005 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ10,0.004 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ10,0.026 ,0.025 ,0.013 ,0.021 ,0.01 ,0.017 ,0.015 ,0.017 ,0.011 ,0.011 ,0.013 ,0.016 ,0.015 ,0.013 ,0.008 ,0.003 ,0.002 ,0.001 
A;LT;PC_GDP;OBJ10,0.008 ,0.006 ,0.003 ,0.002 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ10,0.019 ,0.017 ,0.018 ,0.031 ,0.025 ,0.001 ,0.003 ,0.003 ,0.003 ,0.004 ,0.004 ,0.004 ,0.004 ,0.004 ,0.005 ,0.004 ,0.004 ,0.004 
A;LV;PC_GDP;OBJ10,0.006 ,0.004 ,0.01 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;PC_GDP;OBJ10,0.197 ,0.12 ,0.098 ,0.093 ,0.091 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ10,0.007 ,0.005 ,0.009 ,0.004 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0.004 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ10,0.002 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ10,0 ,0 ,0.041 ,0.024 ,0.02 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ10,0 ,0 ,0.001 ,0.011 ,0.003 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ11,0 ,0 ,0 ,0.007 ,0.008 ,0.003 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 
A;BE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0 
A;CY;PC_GDP;OBJ11,0 ,0 ,0 ,0.005 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0.101 ,0.057 ,0.031 ,0.028 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ11,0.001 ,0.001 ,0.002 ,0.002 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0.002 ,0.003 ,0.003 ,0.004 ,0.004 
A;FI;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ11,0.004 ,0.004 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ11,0.002 ,0.003 ,0.012 ,0.01 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0.002 ,0.001 ,0.007 ,0.012 ,0.015 ,0.013 ,0.017 
A;LT;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ11,0.002 ,0 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0.002 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ11,0.089 ,0.182 ,0.085 ,0.067 ,0 ,0 ,0 ,0 ,0.021 ,0 ,0.003 ,0.02 ,0.001 ,0.029 ,0 ,0.004 ,0 ,0 
A;SK;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.009 ,0.009 
A;AT;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.005 ,0.005 ,0.007 ,0.006 ,0.006 ,0.005 ,0.004 ,0.004 ,0.004 ,0.004 ,0.003 
A;CZ;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01 ,0.001 ,0.005 ,0 
A;DE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0.002 ,0.003 ,0.004 ,0.004 ,0.004 ,0.004 ,0 ,0 
A;FI;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ12,0 ,0 ,0 ,0.001 ,0.042 ,0.05 ,0.021 ,0.01 ,0.001 ,0 ,0.001 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.004 ,0.005 ,0.002 ,0.008 ,0.008 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0.007 ,0.009 ,0.006 ,0.007 ,0.005 ,0.004 ,0.007 ,0.006 ,0.008 ,0.008 ,0.005 ,0.01 ,0.005 ,0.005 
A;PT;PC_GDP;OBJ12,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ12,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0 ,0.001 ,0.015 ,0.018 ,0.026 ,0.024 ,0.019 ,0.02 ,0 ,0 
A;AT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.009 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.042 ,0.039 ,0.04 ,0.06 
A;EU28;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.006 ,0.006 ,0.009 ,0.017 ,0.026 ,0.024 ,0.025 ,0.038 ,0.038 ,0.027 ,0.026 
A;FI;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0.042 ,0.042 ,0.057 ,0.106 ,0.165 ,0.154 ,0.157 ,0.228 ,0.239 ,0.16 ,0.14 
A;HR;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.009 ,0.001 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.004 ,0.004 ,0.004 ,0.003 ,0.003 ,0.003 ,0.004 ,0.014 ,0.017 
A;RO;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ15,0.062 ,0.118 ,0.11 ,0.133 ,0.073 ,0.054 ,0.074 ,0.084 ,0.094 ,0.114 ,0.172 ,0.085 ,0.071 ,0.077 ,0.084 ,0.066 ,0.073 ,0.053 
A;BE;PC_GDP;OBJ15,0.053 ,0.058 ,0.055 ,0.071 ,0.059 ,0.048 ,0.059 ,0.124 ,0.152 ,0.248 ,0.242 ,0.098 ,0.109 ,0.093 ,0.107 ,0.221 ,0.18 ,0.186 
A;BG;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0.006 ,0.025 ,0.015 ,0.032 ,0.006 ,0.004 ,0.004 ,0.001 ,0.011 ,0.013 ,0.006 ,0.003 
A;CY;PC_GDP;OBJ15,0.008 ,0.01 ,0.013 ,0.004 ,0.022 ,0.025 ,0.022 ,0.013 ,0.005 ,0.002 ,0.009 ,0.003 ,0.007 ,0.008 ,0.01 ,0.006 ,0.003 ,0.002 
A;CZ;PC_GDP;OBJ15,0.036 ,0.037 ,0.051 ,0.045 ,0.057 ,0.094 ,0.126 ,0.132 ,0.13 ,0.152 ,0.165 ,0.176 ,0.168 ,0.165 ,0.154 ,0.156 ,0.137 ,0.168 
A;DE;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ15,0.005 ,0.008 ,0.018 ,0.022 ,0.018 ,0.028 ,0.022 ,0.016 ,0.02 ,0.008 ,0.004 ,0.004 ,0.001 ,0.005 ,0.081 ,0.061 ,0.037 ,0.035 
A;EL;PC_GDP;OBJ15,0 ,0 ,0.001 ,0.002 ,0.004 ,0.004 ,0.003 ,0.004 ,0.006 ,0.004 ,0.001 ,0.001 ,0.002 ,0.004 ,0.031 ,0.022 ,0.046 ,0.002 
A;ES;PC_GDP;OBJ15,0.046 ,0.045 ,0.048 ,0.046 ,0.048 ,0.034 ,0.042 ,0.065 ,0.084 ,0.136 ,0.106 ,0.089 ,0.073 ,0.061 ,0.044 ,0.031 ,0.026 ,0.028 
A;EU28;PC_GDP;OBJ15,0.046 ,0.05 ,0.052 ,0.053 ,0.047 ,0.048 ,0.054 ,0.061 ,0.069 ,0.088 ,0.084 ,0.076 ,0.07 ,0.068 ,0.066 ,0.059 ,0.063 ,0.058 
A;FI;PC_GDP;OBJ15,0.094 ,0.099 ,0.101 ,0.094 ,0.091 ,0.092 ,0.093 ,0.088 ,0.131 ,0.134 ,0.128 ,0.14 ,0.115 ,0.127 ,0.116 ,0.095 ,0.064 ,0.062 
A;FR;PC_GDP;OBJ15,0.046 ,0.045 ,0.046 ,0.056 ,0.049 ,0.066 ,0.082 ,0.091 ,0.089 ,0.11 ,0.094 ,0.103 ,0.101 ,0.075 ,0.086 ,0.042 ,0.035 ,0.035 
A;HR;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.036 ,0.041 ,0 ,0.001 ,0.002 
A;HU;PC_GDP;OBJ15,0.014 ,0.051 ,0.033 ,0.007 ,0.016 ,0.048 ,0.067 ,0.007 ,0.069 ,0.1 ,0.03 ,0.053 ,0.163 ,0.295 ,0.007 ,0.01 ,0.226 ,0.355 
A;IE;PC_GDP;OBJ15,0.004 ,0.019 ,0.027 ,0.033 ,0.024 ,0.025 ,0.037 ,0.064 ,0.055 ,0.087 ,0.142 ,0.074 ,0.054 ,0.058 ,0.047 ,0.018 ,0.026 ,0.028 
A;IT;PC_GDP;OBJ15,0.064 ,0.056 ,0.041 ,0.063 ,0.045 ,0.059 ,0.048 ,0.035 ,0.056 ,0.056 ,0.034 ,0.03 ,0.047 ,0.041 ,0.046 ,0.052 ,0.061 ,0.032 
A;LT;PC_GDP;OBJ15,0.001 ,0.005 ,0.002 ,0.002 ,0.003 ,0.011 ,0.024 ,0 ,0 ,0.016 ,0.041 ,0.025 ,0.031 ,0.025 ,0.014 ,0.034 ,0.009 ,0.027 
A;LU;PC_GDP;OBJ15,0.035 ,0.032 ,0.02 ,0.029 ,0.029 ,0.038 ,0.039 ,0.047 ,0.051 ,0.16 ,0.106 ,0.062 ,0.095 ,0.168 ,0.086 ,0.055 ,0.059 ,0.062 
A;LV;PC_GDP;OBJ15,0.027 ,0.031 ,0.029 ,0.063 ,0 ,0 ,0 ,0.002 ,0.003 ,0.001 ,0.002 ,0.004 ,0.004 ,0.007 ,0.13 ,0.028 ,0.041 ,0.047 
A;MT;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0 ,0.031 ,0.003 ,0.031 ,0.01 ,0.024 ,0.01 ,0.002 ,0.011 ,0.002 
A;NL;PC_GDP;OBJ15,0.034 ,0.037 ,0.053 ,0.046 ,0.043 ,0.048 ,0.044 ,0.044 ,0.044 ,0.078 ,0.104 ,0.108 ,0.082 ,0.059 ,0.065 ,0.053 ,0.042 ,0.039 
A;PL;PC_GDP;OBJ15,0.013 ,0.011 ,0.015 ,0.012 ,0.012 ,0.015 ,0.012 ,0.014 ,0.011 ,0.01 ,0.019 ,0.007 ,0.024 ,0.016 ,0.059 ,0.044 ,0.096 ,0.253 
A;PT;PC_GDP;OBJ15,0.01 ,0 ,0 ,0.019 ,0.02 ,0.006 ,0.006 ,0.01 ,0.01 ,0.028 ,0.072 ,0.04 ,0.069 ,0.051 ,0.058 ,0.008 ,0.038 ,0.039 
